GeneId	GeneName	log2FoldChange	pvalue	padj	stat	ENSEMBL
9510	ADAMTS1	0.135577183812202	0.168960234618923	0.614669360131753	1.37555245669808	ENSG00000154734
81794	ADAMTS10	0.188737571876608	0.91802016088353	NA	0.102927942100108	ENSG00000142303
81792	ADAMTS12	-1.61167841810623	0.546453437639942	NA	-0.603083056215933	ENSG00000151388
81792	ADAMTS12	-1.61167841810623	0.546453437639942	NA	-0.603083056215933	ENSG00000281690
11093	ADAMTS13	-0.337327840544519	0.410386153442641	0.811286762867532	-0.823214273364154	ENSG00000160323
11093	ADAMTS13	-0.337327840544519	0.410386153442641	0.811286762867532	-0.823214273364154	ENSG00000281244
140766	ADAMTS14	0.296257486737176	0.623917176341208	0.902205902696802	0.490306290534974	ENSG00000138316
170689	ADAMTS15	-0.436824931198474	0.0534845350135248	0.391969435893254	-1.93098801140966	ENSG00000166106
170690	ADAMTS16	NA	NA	NA	NA	ENSG00000145536
170691	ADAMTS17	0.0721100149918306	0.960800174657459	NA	0.0491494762748126	ENSG00000140470
170692	ADAMTS18	NA	NA	NA	NA	ENSG00000140873
171019	ADAMTS19	0.0448653841439104	0.937631945319347	0.987284032615538	0.0782465357087966	ENSG00000145808
9509	ADAMTS2	0.707947378463969	0.861735799635721	NA	0.174164989092155	ENSG00000087116
9509	ADAMTS2	0.707947378463969	0.861735799635721	NA	0.174164989092155	ENSG00000283802
80070	ADAMTS20	NA	NA	NA	NA	ENSG00000173157
9508	ADAMTS3	-1.69033104291261	0.169599364369289	NA	-1.37349226453339	ENSG00000156140
9507	ADAMTS4	2.73498254217281	0.332437182622793	NA	0.969216495263861	ENSG00000158859
11096	ADAMTS5	0.0409527131011981	0.99039477952027	NA	0.0120386494046862	ENSG00000154736
11174	ADAMTS6	0.842246031088637	0.0227709325628378	0.252738350849207	2.27725617131808	ENSG00000049192
11173	ADAMTS7	-0.0731170984495907	0.78087526949509	0.948485106611324	-0.278178589595764	ENSG00000136378
11095	ADAMTS8	NA	NA	NA	NA	ENSG00000134917
56999	ADAMTS9	0.630059817263992	0.116765761095955	0.534263476685038	1.56849454903444	ENSG00000163638
100507098	ADAMTS9-AS2	-0.717658685275921	0.675514457924265	NA	-0.418591834885906	ENSG00000241684
92949	ADAMTSL1	-1.1184106126563	0.784016624778764	NA	-0.274088482366288	ENSG00000178031
9719	ADAMTSL2	NA	NA	NA	NA	ENSG00000197859
57188	ADAMTSL3	-0.556842221652987	0.473180849676835	NA	-0.717313223574435	ENSG00000156218
54507	ADAMTSL4	0.363870594384354	0.00987756047187103	0.154298298152392	2.58008637889547	ENSG00000143382
339366	ADAMTSL5	-0.168591977488807	0.406447027984034	0.811286762867532	-0.830162298627271	ENSG00000185761
11033	ADAP1	0.443411194001209	0.0600873742190832	0.41326271886929	1.88015193408258	ENSG00000105963
55803	ADAP2	0.726739906559049	0.0992865524554353	0.503866653895033	1.64832229296692	ENSG00000184060
103	ADAR	0.247228409319038	0.00911301941596864	0.149450184096125	2.60778492069523	ENSG00000160710
104	ADARB1	0.0456705022811301	0.782925933083579	0.948623507341713	0.275508061656388	ENSG00000197381
105	ADARB2	-1.61101618138737	0.305665685896938	NA	-1.02435911445895	ENSG00000185736
642394	ADARB2-AS1	NA	NA	NA	NA	ENSG00000205696
23536	ADAT1	0.12775672790182	0.444125103381361	0.825483161679864	0.765245948512402	ENSG00000065457
134637	ADAT2	-0.153227568128524	0.479896248233068	0.84643560946773	-0.706469444199262	ENSG00000189007
113179	ADAT3	0.90156310481161	0.489692931114696	NA	0.69079730232099	ENSG00000213638
57143	ADCK1	-0.129484971531501	0.602733108309199	0.895907546122934	-0.52047419604477	ENSG00000063761
90956	ADCK2	0.0948372648504798	0.597244168036358	0.895734206755854	0.528367676043802	ENSG00000133597
203054	ADCK5	0.0688525196883274	0.78775260531746	0.950537317843805	0.269230117362301	ENSG00000173137
203054	ADCK5	0.0688525196883274	0.78775260531746	0.950537317843805	0.269230117362301	ENSG00000285451
107	ADCY1	-0.829196507666845	0.0152463746799393	0.198714199622447	-2.42647323966174	ENSG00000164742
55811	ADCY10	-1.7155517952319	0.371431675201882	NA	-0.893794831242154	ENSG00000143199
221442	ADCY10P1	-0.118795033553441	0.602532547036377	0.895907546122934	-0.520762044104	ENSG00000161912
108	ADCY2	NA	NA	NA	NA	ENSG00000078295
109	ADCY3	0.119072826084157	0.393328450231904	0.806675915439497	0.853596767462501	ENSG00000138031
196883	ADCY4	0.402995543031295	0.397037681385415	0.808597525349256	0.846923646270574	ENSG00000129467
196883	ADCY4	0.402995543031295	0.397037681385415	0.808597525349256	0.846923646270574	ENSG00000284814
111	ADCY5	1.92320839552889	0.394136080899191	NA	0.852140562898946	ENSG00000173175
112	ADCY6	0.0417799576564722	0.698895174277939	0.920727455622669	0.38681229507595	ENSG00000174233
113	ADCY7	0.0690048797532033	0.610435793179352	0.897684521742985	0.509451489353502	ENSG00000121281
114	ADCY8	NA	NA	NA	NA	ENSG00000155897
115	ADCY9	-0.0533155904927922	0.658600185666564	0.911740991324338	-0.441846640149877	ENSG00000162104
116	ADCYAP1	NA	NA	NA	NA	ENSG00000141433
117	ADCYAP1R1	1.02522954827478	0.800442914696325	NA	0.252773929689017	ENSG00000078549
118	ADD1	0.0417919779560791	0.62050735114902	0.900462921758635	0.49513142716186	ENSG00000087274
119	ADD2	0.552920261808064	0.769378023730458	NA	0.293188565421734	ENSG00000075340
120	ADD3	-0.460455163381135	1.25713070687023e-05	0.000806513213386214	-4.36743694865722	ENSG00000148700
79747	ADGB	NA	NA	NA	NA	ENSG00000118492
124	ADH1A	NA	NA	NA	NA	ENSG00000187758
125	ADH1B	-1.11841061265629	0.784016624778764	NA	-0.274088482366288	ENSG00000196616
126	ADH1C	-1.12035600693916	0.702313279126459	NA	-0.382199653099131	ENSG00000248144
127	ADH4	1.61933191789435	0.669205556748967	NA	0.427238589576523	ENSG00000198099
128	ADH5	0.0152304840916482	0.882281286765392	0.97226932887915	0.148077904604462	ENSG00000197894
130	ADH6	-1.52804624386302	0.307272041146774	NA	-1.02096284753679	ENSG00000172955
131	ADH7	-0.334223757450773	0.430332159118181	0.820623007403147	-0.788623384725533	ENSG00000196344
137872	ADHFE1	-0.44055325977595	0.434853671427233	0.822471916593158	-0.780912990039649	ENSG00000147576
55256	ADI1	-0.111195899083613	0.351555397308034	0.780728957777357	-0.931576568152069	ENSG00000182551
55256	ADI1	-0.111195899083613	0.351555397308034	0.780728957777357	-0.931576568152069	ENSG00000280830
149685	ADIG	NA	NA	NA	NA	ENSG00000182035
9370	ADIPOQ	1.66749733620488	0.540147200622935	NA	0.612590410373017	ENSG00000181092
100874095	ADIPOQ-AS1	NA	NA	NA	NA	ENSG00000226482
51094	ADIPOR1	0.0998829965195049	0.273725386957732	0.721574042481193	1.09452363578777	ENSG00000159346
79602	ADIPOR2	0.0999631606698897	0.300290979882262	0.743415370542199	1.03580959601071	ENSG00000006831
79602	ADIPOR2	0.0999631606698897	0.300290979882262	0.743415370542199	1.03580959601071	ENSG00000285070
10974	ADIRF	0.0477433302280644	0.760594127066396	0.943429253765049	0.304700686031392	ENSG00000148671
132	ADK	-0.0208724158939283	0.865564814380686	0.968929040877938	-0.169294738421369	ENSG00000156110
133	ADM	0.00851596070313181	0.951795588066276	0.990181848419618	0.0604520706564369	ENSG00000148926
79924	ADM2	-0.291053799744316	0.565053665041746	0.884519775792205	-0.575351400977901	ENSG00000128165
199800	ADM5	-0.365718927564109	0.651091805482552	NA	-0.452245954840619	ENSG00000224420
23394	ADNP	-0.115237127015864	0.248727206233609	0.696044412789377	-1.15344639894443	ENSG00000101126
22850	ADNP2	-0.0573053934966892	0.63733417184062	0.905621398716157	-0.471429334560003	ENSG00000101544
84890	ADO	-0.388786570947637	0.0830746200545894	0.470560064586832	-1.73311843675447	ENSG00000181915
134	ADORA1	-0.289699345314409	0.818684404685862	NA	-0.229237400956069	ENSG00000163485
135	ADORA2A	-0.667437423997771	0.652680112136894	NA	-0.450042061661315	ENSG00000128271
646023	ADORA2A-AS1	NA	NA	NA	NA	ENSG00000178803
136	ADORA2B	0.0500420283326018	0.74246096492162	0.936993952404735	0.328596141472048	ENSG00000170425
140	ADORA3	NA	NA	NA	NA	ENSG00000282608
83440	ADPGK	0.211267838910518	0.0513554566295096	0.384867004126631	1.94849755887993	ENSG00000159322
100287559	ADPGK-AS1	NA	NA	NA	NA	ENSG00000260898
141	ADPRH	-0.733345953988653	0.0352665318300615	0.321011064010051	-2.10528471489771	ENSG00000144843
113622	ADPRHL1	-0.63861908968799	0.211667490001997	0.666152905969034	-1.24899339409536	ENSG00000153531
54936	ADPRHL2	0.20056593690268	0.116467954593203	0.533147423828032	1.56977289912166	ENSG00000116863
56985	ADPRM	-0.204231856963345	0.371282812421556	0.795518581639423	-0.894073040967939	ENSG00000170222
148	ADRA1A	NA	NA	NA	NA	ENSG00000120907
147	ADRA1B	-0.15751209621825	0.680103995151277	0.91606121282282	-0.412321222814753	ENSG00000170214
146	ADRA1D	-1.11841061265629	0.784016624778764	NA	-0.274088482366288	ENSG00000171873
150	ADRA2A	-1.1184106126563	0.784016624778764	NA	-0.274088482366288	ENSG00000150594
151	ADRA2B	1.02522954827478	0.800442914696325	NA	0.252773929689017	ENSG00000274286
152	ADRA2C	-0.906892977570338	0.433449272956383	NA	-0.78330287906554	ENSG00000184160
153	ADRB1	-1.97107002762115	0.587252688561021	NA	-0.542821529104288	ENSG00000043591
154	ADRB2	0.700398852168318	7.64490109751331e-09	1.0078667963392e-06	5.77610646434753	ENSG00000169252
155	ADRB3	NA	NA	NA	NA	ENSG00000188778
11047	ADRM1	0.252429155137235	0.121883857936854	0.543583882404622	1.54691452557685	ENSG00000130706
158	ADSL	0.18634026783085	0.16991107527	0.61590670594328	1.37248959673878	ENSG00000239900
84830	ADTRP	-0.151232359941162	0.519597339456498	0.865178248641167	-0.643966219472073	ENSG00000111863
165	AEBP1	1.17069181114257	0.211964942759598	NA	1.24818055638691	ENSG00000106624
121536	AEBP2	-0.292716776630006	0.0264169987570632	0.273644191596467	-2.2200260587631	ENSG00000139154
64782	AEN	0.190933024584588	0.179700973135533	0.628690532626203	1.3416763049103	ENSG00000181026
60312	AFAP1	0.313409257616679	0.00134450245175469	0.041043246599748	3.20630746483399	ENSG00000196526
84740	AFAP1-AS1	-0.317240976176431	0.682836842672618	NA	-0.408595078906322	ENSG00000272620
134265	AFAP1L1	0.388018872697414	0.00343271889178493	0.080121261760202	2.92607163047297	ENSG00000157510
84632	AFAP1L2	-0.125956145650854	0.298999858919336	0.742210078099581	-1.03858054245582	ENSG00000169129
4299	AFF1	0.0693862207614109	0.422262219795204	0.817736860513812	0.80250271280591	ENSG00000172493
2334	AFF2	1.91991520748345	0.269420026855241	NA	1.10439915577574	ENSG00000155966
3899	AFF3	-2.14407152096548	0.319450929454077	NA	-0.995586844229869	ENSG00000144218
27125	AFF4	-0.0504449280287543	0.560843594401025	0.883032697634352	-0.581588940063001	ENSG00000072364
172	AFG3L1P	0.171593556101341	0.264052754443794	0.712164614498841	1.11686335637536	ENSG00000223959
10939	AFG3L2	0.00433984070563489	0.967895681343077	0.993059479096288	0.0402476598256404	ENSG00000141385
173	AFM	NA	NA	NA	NA	ENSG00000079557
125061	AFMID	-0.0443602515881777	0.744059996716589	0.937013656935958	-0.326481615426715	ENSG00000183077
174	AFP	-1.10849734129985	0.145866686358572	NA	-1.45428724095529	ENSG00000081051
54812	AFTPH	-0.127808121791182	0.349260564748458	0.779252665624494	-0.936024517044688	ENSG00000119844
175	AGA	-0.252579084952713	0.119787186311763	0.539244605696894	-1.55566746771179	ENSG00000038002
116987	AGAP1	-0.00463411711432475	0.97151646007765	0.994023641248877	-0.03570640911509	ENSG00000157985
119385	AGAP11	-0.0311176206572844	0.948083137644634	0.988801681584507	-0.0651141206437102	ENSG00000271880
116986	AGAP2	-0.43884275463534	0.600863353644685	NA	-0.523159369091619	ENSG00000135439
116988	AGAP3	0.112977416025487	0.420575267619829	0.815841602783694	0.805423617274909	ENSG00000133612
119016	AGAP4	0.406510784708128	0.180430086425054	0.629432901087925	1.33943197335136	ENSG00000188234
729092	AGAP5	0.237133773553375	0.481344920823483	0.846565124066435	0.704141077803404	ENSG00000172650
414189	AGAP6	0.13172805209044	0.553416260017032	0.878441365592265	0.592648729813499	ENSG00000204149
642517	AGAP9	1.74803995291588	0.342490182226637	NA	0.949256479593321	ENSG00000204172
123624	AGBL1	NA	NA	NA	NA	ENSG00000273540
79841	AGBL2	-0.183886196655223	0.677466008221987	0.915926445139707	-0.415923465278078	ENSG00000165923
79841	AGBL2	-0.183886196655223	0.677466008221987	0.915926445139707	-0.415923465278078	ENSG00000285501
340351	AGBL3	1.51073382729039	0.219207109941581	NA	1.22863920364656	ENSG00000146856
84871	AGBL4	NA	NA	NA	NA	ENSG00000186094
60509	AGBL5	-0.0596640139954625	0.675649012805061	0.915636416900074	-0.418407761494241	ENSG00000084693
177	AGER	-0.0539383948398992	0.814829119157619	0.956191021898509	-0.23420076756483	ENSG00000204305
177	AGER	-0.0539383948398992	0.814829119157619	0.956191021898509	-0.23420076756483	ENSG00000237405
177	AGER	-0.0539383948398992	0.814829119157619	0.956191021898509	-0.23420076756483	ENSG00000231268
177	AGER	-0.0539383948398992	0.814829119157619	0.956191021898509	-0.23420076756483	ENSG00000230514
177	AGER	-0.0539383948398992	0.814829119157619	0.956191021898509	-0.23420076756483	ENSG00000229058
177	AGER	-0.0539383948398992	0.814829119157619	0.956191021898509	-0.23420076756483	ENSG00000206320
177	AGER	-0.0539383948398992	0.814829119157619	0.956191021898509	-0.23420076756483	ENSG00000234729
3267	AGFG1	-0.104616818546733	0.430594306072171	0.820623007403147	-0.788175075482711	ENSG00000173744
3268	AGFG2	-0.0540323274402823	0.805601051136752	0.954481359933245	-0.246104872778077	ENSG00000106351
55109	AGGF1	-0.0646625801133022	0.6369330742766	0.905621398716157	-0.471991193796159	ENSG00000164252
55750	AGK	-0.0478799043213408	0.711301388821536	0.924773915420069	-0.370108849250528	ENSG00000006530
55750	AGK	-0.0478799043213408	0.711301388821536	0.924773915420069	-0.370108849250528	ENSG00000262327
178	AGL	-0.259657850734938	0.0357957809851626	0.323170794479645	-2.09923964337573	ENSG00000162688
79814	AGMAT	-0.553557461570155	0.306899881706718	0.749617032422223	-1.02174864375611	ENSG00000116771
392636	AGMO	-0.349578585436621	0.673091124773274	NA	-0.421909432648274	ENSG00000187546
26523	AGO1	-0.0147890005291084	0.910362339940412	0.980522648469811	-0.112581516032312	ENSG00000092847
27161	AGO2	0.286787254490294	0.0524537932340743	0.387731458674793	1.93939060843211	ENSG00000123908
192669	AGO3	-0.0100652569373571	0.95583741016771	0.991624914083175	-0.0553778898227329	ENSG00000126070
192670	AGO4	-0.153590599459734	0.245134022332014	0.694091539323209	-1.16224977277508	ENSG00000134698
10554	AGPAT1	0.0170605105709271	0.854693019463892	0.965785906984644	0.183133820638985	ENSG00000204310
10554	AGPAT1	0.0170605105709271	0.854693019463892	0.965785906984644	0.183133820638985	ENSG00000235758
10554	AGPAT1	0.0170605105709271	0.854693019463892	0.965785906984644	0.183133820638985	ENSG00000236873
10554	AGPAT1	0.0170605105709271	0.854693019463892	0.965785906984644	0.183133820638985	ENSG00000227642
10554	AGPAT1	0.0170605105709271	0.854693019463892	0.965785906984644	0.183133820638985	ENSG00000226467
10554	AGPAT1	0.0170605105709271	0.854693019463892	0.965785906984644	0.183133820638985	ENSG00000228892
10554	AGPAT1	0.0170605105709271	0.854693019463892	0.965785906984644	0.183133820638985	ENSG00000206324
10555	AGPAT2	0.243089630306585	0.274262663956581	0.721880030602698	1.09329872173206	ENSG00000169692
56894	AGPAT3	0.0233458567824221	0.813243998910536	0.956035542389916	0.236243148948093	ENSG00000160216
56895	AGPAT4	0.0889226001742689	0.565888504674347	0.884786184097242	0.574117185509801	ENSG00000026652
79992	AGPAT4-IT1	-0.0575157915171439	0.921105481628457	0.982383236818308	-0.0990412962224758	ENSG00000279355
55326	AGPAT5	-0.352242235984607	0.0297036442457376	0.294751546746166	-2.17401985325235	ENSG00000155189
55326	AGPAT5	-0.352242235984607	0.0297036442457376	0.294751546746166	-2.17401985325235	ENSG00000284980
8540	AGPS	-0.184810272749972	0.142141771125327	0.576495885121889	-1.46786178259622	ENSG00000018510
10551	AGR2	-0.148826042342837	0.257272541763248	0.704421211742891	-1.13286121011368	ENSG00000106541
155465	AGR3	-1.11841061265629	0.784016624778764	NA	-0.274088482366288	ENSG00000173467
375790	AGRN	-0.0274912455881036	0.923670265881832	0.983045031293563	-0.0958115224376638	ENSG00000188157
181	AGRP	NA	NA	NA	NA	ENSG00000159723
183	AGT	NA	NA	NA	NA	ENSG00000135744
23287	AGTPBP1	-0.163721498805206	0.413470546071178	0.812207789795996	-0.817801491852779	ENSG00000135049
185	AGTR1	NA	NA	NA	NA	ENSG00000144891
186	AGTR2	NA	NA	NA	NA	ENSG00000180772
57085	AGTRAP	-0.0291111482967689	0.842968543290729	0.962807860091058	-0.1980978035552	ENSG00000177674
189	AGXT	NA	NA	NA	NA	ENSG00000172482
64902	AGXT2	NA	NA	NA	NA	ENSG00000113492
25909	AHCTF1	0.142434584671402	0.189782673859142	0.640636673688275	1.31122228973677	ENSG00000153207
285116	AHCTF1P1	0.495967651017279	0.435383723264185	NA	0.780012150558857	NA
191	AHCY	-0.00191813401517774	0.980672192266148	0.995021674758443	-0.0242261842244402	ENSG00000101444
10768	AHCYL1	-0.0592187565597412	0.535068969189176	0.871229970597522	-0.620286822207472	ENSG00000168710
23382	AHCYL2	0.310192289645461	0.0154455187442328	0.199777595891714	2.4217606782671	ENSG00000158467
27245	AHDC1	-0.129618011587504	0.326642528726458	0.766724793021193	-0.980899044505636	ENSG00000126705
54806	AHI1	-0.113844515463593	0.656721717276587	0.911518189436866	-0.444443848588937	ENSG00000135541
79026	AHNAK	-0.0726841178096474	0.351269489281085	0.780599723168566	-0.932129722278015	ENSG00000124942
113146	AHNAK2	-0.0966331499480486	0.226071576825261	0.682138004822097	-1.21054045580181	ENSG00000185567
196	AHR	-0.141941695647682	0.128821048016713	0.553137477829814	-1.51876742537302	ENSG00000106546
57491	AHRR	0.195164614609769	0.855958288974417	NA	0.181521461688948	ENSG00000286169
10598	AHSA1	0.249080549205487	0.00737516893662734	0.1305729640326	2.67941153122248	ENSG00000100591
197	AHSG	-3.17635738927026	0.228686939500483	NA	-1.20374814009531	ENSG00000145192
51327	AHSP	NA	NA	NA	NA	ENSG00000169877
57379	AICDA	NA	NA	NA	NA	ENSG00000111732
64853	AIDA	-0.118437224201579	0.469144495774486	0.839707506076596	-0.723871715932316	ENSG00000186063
199	AIF1	NA	NA	NA	NA	ENSG00000204472
199	AIF1	NA	NA	NA	NA	ENSG00000235588
199	AIF1	NA	NA	NA	NA	ENSG00000206428
199	AIF1	NA	NA	NA	NA	ENSG00000234836
199	AIF1	NA	NA	NA	NA	ENSG00000237727
199	AIF1	NA	NA	NA	NA	ENSG00000235985
83543	AIF1L	0.371217135920476	0.390992111945601	0.806028345776141	0.857819551552736	ENSG00000126878
9131	AIFM1	0.151865331765606	0.196716691631623	0.646755316389306	1.29096246993394	ENSG00000156709
84883	AIFM2	0.305393220471764	0.20405572529526	0.654902504555766	1.270081150255	ENSG00000042286
150209	AIFM3	-0.336245113719222	0.285700010506999	0.731394539954944	-1.06760215640512	ENSG00000183773
51390	AIG1	0.0418161434861384	0.766014976413895	0.944198260766208	0.29759148219974	ENSG00000146416
9447	AIM2	0.651832295198029	0.384705690541878	NA	0.869258620423709	ENSG00000163568
9255	AIMP1	-0.0372624149667705	0.761995297450727	0.943622115569863	-0.302861651254961	ENSG00000164022
7965	AIMP2	0.116092883484463	0.403880466593565	0.810790623469751	0.834710964671372	ENSG00000106305
9049	AIP	0.117732210163253	0.483257884033231	0.846641873055053	0.701072319260773	ENSG00000110711
23746	AIPL1	NA	NA	NA	NA	ENSG00000129221
326	AIRE	NA	NA	NA	NA	ENSG00000160224
100271873	AIRN	NA	NA	NA	NA	ENSG00000268257
55966	AJAP1	-0.908552423827357	0.0897491960589558	0.48174542671608	-1.69672218656858	ENSG00000196581
84962	AJUBA	-0.00568923550035188	0.948895281623657	0.989044022036405	-0.0640941227099066	ENSG00000129474
203	AK1	0.217178686011596	0.0782014663700025	0.458756906460961	1.76121827326156	ENSG00000106992
